teks,skor,label
Game jlk anj masa menang cuma sedikit kalah bnyak cape gw main dari siang mng 2 kali doang KLH nya 9 kali anj,1,negatif
game gak jelas,1,negatif
"Game nya bagus sekali makannya aku kasih bintang satu, oh iya ini game itu bukannya menghibur tapi membuat attitude nol wkwkk, Ini game malah membuat kita marah² aja, jangan sampai keseringan main ini game bikin kecanduan",1,negatif
"ini game ban9sat , gak mengutamakan Kepentingan pemain, Gak menyenangkan, Game perusak mental, Bagi yang jantungan gak usah mainin ini game kalo lu gak mau mati",1,negatif
kasih lWanya terlalu kuat2...kaga seimbang,2,negatif
gemya seru tapi main 3 jam cuman naik 1 bintang doang dapat drak sistem,5,positif
game tau,1,negatif
game gacorr wakk yg dulunya gau main ff jadi main ML seru bettt by one ddekk,5,positif
bagus,5,positif
jaringannya benerin min kesel ngelag mulu,1,negatif
ml apa'ansiih ini sudah pakai wifi tetap tidak bisa lancar wifinya mainnya sudah selesai masih saja menunggu main 2 kali,1,negatif
geme ini bagus,5,positif
dikasih sinyal kaga ngotak masa pas mau ikut war tiba² ngeleg mulu giliran jalan doang aman lancar pilih kasih emng muntun si hp pdhl bagus kuota banyak emng lgi punya dendam aja muntun lagi pms kali,1,negatif
"Dahlah cape main ml, hari² dikasih team dark sistem, penyesuaian matchny gk pernah stabil, kadang musuhny bot kadang team bot, game ny mainin ama penjoki aja udah, ama streamer... Prasaan main game tuh buat have fun, ini malah tambah stresss... Admin main aja sana solo coba, biar tau rasany gmna.. Dulu enak masih stabil, makin sini malah makin kacau.",1,negatif
Aku lebih sukaa event yg adaa stikernya 🫠🤏,5,positif
"apalah ni game, gw main 7 kali gak dapat team yg bener. dapetnya dark sistem semua dah gitu team gw dapet coklat semua, gw doank yang mvp tapi kalah lagi. inimah game pembuat orang jadi stress",1,negatif
sinyalna sok butut jeng baladna te bisaen maen trus mentak hp panas.,1,negatif
BAHAYA BANGET!!!! BISA HILANG EMAIL YANG TERKAIT LANGSUNG DIGANTI SAMA ORANG LAIN,1,negatif
Lose streak cokkkkkkkk!!!,1,negatif
👍🥰,5,positif
tolong turun kan harga diamond dan sering sering kasih diamond diskon dan gratis. terima kasih,4,positif
"tolong lahh sinyal di optimalkan lagi sering leg jaringan merah tiba² ,,,bukan aku aja tapi hampir semua ngerasain leg sinyal kurang stabil tolong minn",1,negatif
game nya sih seru cuma sistem match maching nya itu loh gk adil diketemuin drak sytem lah lawan ex glory lah banyak tolong moonton sistem match maching nya benerin biar adil sumpah ngeselin bikin nurunin bintang mmr sama kepuasan bermain player monton soalnya player mole itu main buat ngilangin stres malah ditambah di game nya pliss monton,2,negatif
apalah lag banget padahal sinyal ijo tapi angkanya stack malah ngeleh lawak game aneh,1,negatif
moonton curang,1,negatif
"min masih bnyak chiter, tolong di perbaiki min",1,negatif
ini sangat menarik dan menyenangkan tapi aku benci darksistem nya tapi aku recommended buat orng yng suka power dan pen melampiaskan amarahh,5,positif
"haduhhhh makin sinihhh makin parahh nihh gamee,gak jelasss kaya anj",1,negatif
apaaan nih servernya gw kek g direstuin mitik tiba tiba lag,1,negatif
musuhnya selalu pro,1,negatif
bagus suka banget melatih kesabaran sihh,5,positif
karena game ini sangat seruuuuu sekali,5,positif
monton yg bener gue capek sama player epiccc bug nya hilangin percuma skinya bagus2 kalo mainya banyak bug tambahh ngelag terusss,1,negatif
"Ya elahh gw ngomongin orang dikit di mute lama lagi,minimal di liat dulu lah match nya kaya gimana!.Kok sampe bisa gw ngomong gitu.Lama-lama aneh aja sistem report nya wkwkwkw",1,negatif
"terlalu sulit dan selalu banyak kalahnya gk pernah winstrek 10 kali, di kasih tim computer dan musih player, jangan main kalau gk mau stres",1,negatif
game jahanam di kasih dark system mulu aneh bet bikin gw stres wajib rating 1 lama lama gw pensi cok,1,negatif
MALES GAME BANYAK DARKSISTEM,1,negatif
"ini lagi rank tiba2 leg macet ga bisa lanjut pdhal sinyal full buka YouTube wa lancar, ml menghubungkan ulang. parah",2,negatif
lag parah padahal wifi bagus,1,negatif
"game rusak, cheater banyak",1,negatif
game aneh .mkin k sini .dpt tim Bot trs . izin mau hps . klo msh dpt tim Bot . !,1,negatif
"game sering lag tba tba tanpa ada sebabnya, sudah mengkombinasikan data dan wifi ttep saja sering delay, dan kejadian jam 21.46 tanggal 21/4/2025 , langsung down sinyal tda bsa mengoperasikan game lagi, kebanyakan bikin event sehingga kenyamanan player tidak di perhitungkan, tolong dibenarkan lagi masalah sinyal",1,negatif
"woi montoon server kau rusak tu jaringan enk"" malah putus"" kocak lm"" gua pensi juga ni",2,negatif
geme rusak ketemu drak sistem terus,1,negatif
"I'm stressed playing this game, my history is full of defeats",4,positif
"Jaringan bagus ping ijo, tpi tb"" ga bisa gerak satu tim, aneh bgt sekarang bnyak masalah jaringan",1,negatif
"nih tolong pihak moonton, kurang kurangin deh banyak mau nya, Udhlah ga bisa ngasih apa yg mau player , malah dark sistem nya dibanyakin , kasih bintang satu dulu, soalnya malas liat moonton",1,negatif
sangat seru,5,positif
server lu benerin ini gw ngeleg stak 57 paket gw masih ada 100gb,1,negatif
sangat tidak cocok untuk dimainkan banyak bug,1,negatif
"bagus sih bagus, tapi tolong lahh nge-lag nya itu loh astaga. baru di update nge-lag nya parah banget pls, tolong diperbaiki lagi. padahal udah make wifi + kuota hadeh.. jadi males main lagi.",3,netral
knpa gak bsa masuk,2,negatif
game sangat menantang dan banyak pengalaman dari sesama player,5,positif
dark sitem nya kuat,1,negatif
"game gajelas tib"" lag dalam game satu game lag, banyak cit lag,banyak yang suka pake RW",1,negatif
"pertandingan gak seimbang terus main solo ktemu team dengan match yg sangat rendah, developer hrs nya bisa mmberikan player"" yg seimbang dengan match. ini ktemu playr baru yg skill atau match nya blm memadai. kami sebagai player lama sangat dj rugian",1,negatif
woiii monton ngasihh tim ke pacar gw yang bner dong jangan seenak jidat Lo ngasih tim nya kalo mau ngetrol kasih tim nya ke gw aj lol,1,negatif
mantap lah tapi banyak player caper,4,positif
selalu di kasih tim beban dan terus menerus lose streak,1,negatif
Server Down Kocakkkk!!!,1,negatif
ini game nya bagus tapi kenapa ya selalu jaringannya jelek padahal udah ku tempel ke wifi masih tetap ngelek,1,negatif
muntun tolong gem nya diper baiki lagi ya muntun kalau main jaringannya jelek beda kaya ff lancar tolong ya muntun 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,2,negatif
berikan tim yang waras kalo tidak kasih bintang 1 lol,1,negatif
keren tingkatkan👍👍,5,positif
"Moonton knpa akun gue di-ban? Gue bukan cheat, kok di-ban? main gue biasa"" aja, parahhh luu moonton asal"" aja nge-ban",5,positif
bagus sekali,5,positif
bagus,5,positif
bug uyy ga bisa login di benerin lagi dong servernya montoon,5,positif
"game babiii, ini gimanaaa banyak bangett errorrnyaaaaaaaaaaaaa,tpi gwe ttp syg ma lhoo❤️‍🔥❤️‍🔥",5,positif
game kagak jelas lagi ngerank keluar sendiri server gaje,1,negatif
"game rusak ,",1,negatif
"game aneh,tiba2 macet,login ulang gak bisa, padahal jaringan bagus,coba restart malah makin parah, pertandingan udah selsai,masih aja ada kendala ni game!!!",3,netral
"game babi banyak bug jaringannya, padahal jaringan udah kuat",1,negatif
ngasih tim nya yangngetrol semua gak kayak game sebelah lah,1,negatif
"game aneh, gua pny 2 protection poin card tpi mlh gk bisa digunakan.. mau gua MVP ataupn gk, protection poin card gk berfungsi.. gilak",1,negatif
"Banyak player yg tidak punya etika, suka menghina, bahkan rasis. game suka ngelag gak jelas buruk",1,negatif
game butut mere tim beban musuh na jago bisa nyien game te moonton,1,negatif
game rusak,1,negatif
si nyal ping merah terus sepanjang game,1,negatif
GAK MENARIK SAMA SEKALI!!!!!!!,1,negatif
game tolol,1,negatif
"game nyaa sih baguss cuman tim nya aja yang selalu ga bagus dapet player beban, dark sistem pokonyaa. bikin stressss""sekali dapet tim GG sekali dapat tim tolol",1,negatif
"ni game apayaa pdhl sinyall full dibuat medsos lancar"" ajaa dibuat maen ngelag nya minta ampun, pdhl kuotaa lebihh""",5,positif
"GJLS KOCAK, byk bgt bug nya, dri tadi mitik bintang 24 malah turun jadi 22 gara-gara gabisa masuk game, patah², gjls sumpah, ngelag mlu, jaringan uda bagus, tambah update malah tambah gjls.",1,negatif
banyak citer jaringan,1,negatif
"game lu sagat jelek montoon azu sinyal bagus tapi pin merah dan legg sampai gk bisa gerak pas mati baru bagus pin,,, montoon meman sagat sagat jelek di seluru dunia",1,negatif
kadang ws kadang ls tapi saya selalu main,5,positif
game ini gak bagus gak pernah di kasi kwan yg bagus mlah dapt drak sistem game apaan ini gak guna malah bikin setres coba pengertian dikit moonton,2,negatif
"gejala masih sama, matchmaking nya ya ampun kacau bnget sumpah, rusak, bayangin menang 1x, match berikutnya sistemnya sengaja bnget maksa kita untuk kalah, ngasih tim bego dan musuh jago juga kompak gila, ya klo 1x wajar, ini sampe turun 4 bintang dan ga ada yang seimbang matchnya, bner2 berat sebelah, kesel bnget sumpah, kalo pun naik itupun dapat bonus bntang, dan kalo lnjut main udah bisa di tebak matchmaking nya gila2an",1,negatif
playernya bocil semua g asik d kasi tim dark sistem semua,2,negatif
"mohon servernya di perbaiki, ms 200+ mulu padahal jaringan bagus, mohon di perbaiki",1,negatif
"permainan ini sgt ambisius, membuat permainan ini lebih keras",5,positif
Bocahhhhh semuaaaa mendingan main ff aja,5,positif
ini gmna ml bug sinyal admin ngntuk,1,negatif
permainannya bagus tapi di perbaiki jangan mahal 2× biyar tidak bolo heronya,5,positif
game rusak!!,1,negatif
terus monton kau kasi lose streak,1,negatif
Minta skin gratis tapi jgn pake misi misian pak moonton,5,positif
ENGLISH: please restore the appearance of hayabusa like before🙏 INDONESIA: tolong kembalikan tampilan hayabusa seperti dulu lagi🙏🙏,4,positif
game MOBA terjelekkk,1,negatif
"Makin Hari makin burik ni game.....Data jaringan pdhl bagus....wifi jg bagus...game bnyak patah"" ngelag sndiri ga jelas.....lama"" mnding hapus",2,negatif
dh lh hapus aja nih ml sok asik di kasih lost treak trs hapus ae lh,1,negatif
"puas kau monton laselesai loaku ngerjoi tugas"" star laeg Mala dak naek",2,negatif
game gk jelas di kasih kalah mulu kapan naik nya nih rank,1,negatif
gem burik gem as#$$_ gem derak sistem ajenggggggggggggggg,2,negatif
game rusak ga niat buat game,1,negatif
montoon sumpahlah beneri sistem martching up mu lah yakali saya main kalah mulu d kasih tim ngetrol mulu musuhnya serius sesuaikan lah montoon. makin hari kok makin aneh sistem nya,5,positif
banyak drak sistem,1,negatif
"Game gila, nguji mental, kebanyakan dark system",2,negatif
ngelag 2 team lah gimana ini,3,netral
Tiap kali update pasti nge leg parah.,1,negatif
banyak drak sistem jaringan suka ngelag,3,netral
"ngelag tiap hari padahal jaringan nya ijo, kecewa berat",1,negatif
tim nya beban sinyal bagus malah ngelag tolong moonton teamnya disesuaikan jangan dikasinya penghuni epic semua sama kalo ngasih team yang bener jangan dikasi bot mulu lah cape gua moonton teamnya kaya gini mulu rank gua ngestack mulu tolong moonton di sesuaikan,2,negatif
"Ngelag terus pdhl jaringan bagus bagus aja, ban lah org yg make vpn itu",3,netral
game isinya player2 yg bikin stres,1,negatif
mantab ..,5,positif
"Game jelek, burik, ngeleg",1,negatif
Bagus,5,positif
perbanyak lagi darksystemnya karna justru itu yg membuat permainan lebih menantang apalagi kalo sampe lostreak 10x berturut turut dan main 12 jam dari subuh sampai sore bintangnya ga mnambah behhhh menantang sekaliiibuat ku keagihan aw dameeeeee,5,positif
"maaf saya beri tiga bintang soalnya game ini ga terlalu bagus, main lag terus",3,netral
jaringan di perbaiki dulu..skin Ama Hero aja di banyakin..masa jaringan seluler bagus di in game merah terus,1,negatif
masa ada lailai hyper wkwkw,5,positif
listrik bikin stressssss monton minton,1,negatif
aku sayang moonton 🥰😹,5,positif
cool,5,positif
gk tau harus bikin ulasan apaa,5,positif
download data nya berat,2,negatif
"plisss montoon jangn update teruss, hp ku ngeframe penyimpanan tambah penuh.... tambah berat...",2,negatif
game GK jelas,1,negatif
"game bagus,tapi tolong untuk tim pihak moonton karena game ini tiba² ngelag mulu padahal sinyal udh full satu tim ngelag semua jaringan nya dan saya kehilangan 1 bintang apakah pihak moonton bekerja sama dengan DDOS???",2,negatif
hey moonton minimal ngotak dikit lah matchmaking nya TIM GUA BEBANNN TIM MUSUH KOMPAK SEMUAAAAAAAA KALAU MOONTON DAJJAL MASIH KAYAK GINI GUA PENSI ML SELAMANYA,1,negatif
najis Ama moonton di kasih darksistem Mulu,1,negatif
mohon jaringannya di optimalkan yh tuan montoon.,5,positif
saya suka karna seru,5,positif
monton mah aku turun 3 bintang aku hapus ml selama 1tahu nama akun Harris*3634,1,negatif
seru game nya pokoknya seru deh,5,positif
dikasih ls mulu kalo menang juga cuma sekali,1,negatif
ga tau mau kasih alasan apa tapi ini baguss polllllll,5,positif
"Permainan macam apa ini,masa dapat tim drak sistem Mulu mikir lah moonton mikir gimna apa gak sakit hati kami yg udh serius main nya tapi dapat tim drak sistem MIKIR MOONTON MIKIR",5,positif
game ini seru dan tidak membosankan,4,positif
seruuu,5,positif
"moonton gk mau di ajak kerjasama gua mau naik ke legend masa kaga bisa dikasih nya dark sistem kan gua mau bundir jadi nya,jan pernah main mobile legends lagi deh",2,negatif
Overcome lag when playing games on mobile phones that have low specifications. I am an old player and for many years playing this game. And I have never benefited the event. tahnks,1,negatif
kurang seru,2,negatif
baguss.,5,positif
Game asik brubah jdi macam judol kreba admin yang bikin!!,1,negatif
game jelek selalu KALAHH HUUU,1,negatif
"banyak bocil anomali, ws 10+ gw top up 10.000 dm",1,negatif
lost trike mulu game pntk,1,negatif
"kepada yang terhormat bapak moonton jangan pernah kasih tim yang gak jelas, contoh kecil yg banyak bacot, yang suka ngetrol, gak peka dengan tim, itu saja dari saya. kalok masalah game nya saya suka sekali...",5,positif
Nyesel gw dowload,1,negatif
game tai,1,negatif
"main ml inj susah itu main rank solo, sering dpt tim gblk gk bisa main, ngetroll musuh tim jago kek pro player gk seimbang kocak... jaringan suka lag pdhl pake wifi",1,negatif
Kebanyakkan player yang kayak baru maen diketemuin nya sama saya giliran musuh rank tertingginya immortal + top global hero fanny,1,negatif
"game nya bagus, player nya ramah",5,positif
seruuuuu cooooo,5,positif
"server lu ngelag,di benerin lah,cape lagi main tiba tiba jalan sendiri padahal jaringan bagus hadeh,bukannya benerin server lag malah collab sana sini,padahal game besar wkwk gaje",1,negatif
KEPADA MOONTON HERO BERDAMAGE TINGGI TOLONG DI KURANGI DAMAGE NYA DAN USER USER PENGGUNA CHEAT TOLONG DI BANNED ATAU KALIAN DEVELOPER MOONTON SAYA BANNED,1,negatif
game moba terbaik,5,positif
baik,5,positif
suka lag padahal jaringan bagus hp bagus ram gede tapi kok lag.mohon perbaiki moonton,3,netral
"sistemnya sangat buruk, tidak bisa masuk akal seperti membeli kucing dalam karung. sangat tidak baek",1,negatif
keren games ini,5,positif
ayolah moonton jangan kasi teman dark sistem mulu,1,negatif
"udah bagus sih tapi ni game pelit bet semua Hero sama skin gratisnnya cuma trial, bagi"" skin epic gratis dong kaya game sebelah, udah gitu masa rank gw masih elit udah ketemu player yang ranknya master, kadang juga jaringan tiba-tiba lag pas lagi ngelawan musuh padahal pas ngk ada musuh lancar aja.",2,negatif
"tolong hilangkan draksistem,membuat permainan menjadi jenuh dan frustasi,padahal kita sudah bermain bagus,saat soloreg",1,negatif
selalu ketemu butt lama kelamaan in unistal saja susah naik mitik,1,negatif
matchmaking gak sempurna diksih lawan gak setara tim nya pada gak ngerti maen KLO bisa tiru game sebelah biar matchmaking nya bagus Moonton,1,negatif
ga dapet skin gratis,5,positif
perbaiki sistem pencarian team 😡,1,negatif
game dark sistem,1,negatif
"pliss la moonton yang ganteng baik imuet maniss 100crest lgi alpa lejen sayaaa, tolong laahh dah seret kali duit ini minn🥲🥲🥲 gpp la gadapet potret animasi nya yang penting sskin nya gpp dahh, biar ngerasain skin lejen minn🥲🥲🥲",4,positif
"Mantab Mobil Lejen, feedback saia didengarkan lewat sistem feedback pada saat selesai match. Bintang 4 tuk kualitas feedback, sisanya buat evaluasi.",4,positif
"sinyal bagus, tapi kok masih nglag aja ya gak seru ahh",2,negatif
mantapz,5,positif
seru nan beresiko,5,positif
game jelek Kurama ko ekor 3 ff nibos Kurama ekor 9 ml itu 🐷🐷🐷🐷🐷🐷🐷 🤣🤣🤣🤣🤣🤣,1,negatif
gema ampas moonton ke banyak DERAKSITEM,1,negatif
kecewa sinyal makin berat pdhl pke wifi,1,negatif
min jawab ..!! knp saya blum mendapatkan. update ke versi beta,2,negatif
"Banyak update, matchmaking gak dibenerin, nyusahin orang, skin gratis nurutin game sebelah, gak kreatif moonton, matchmaking pokoknya gak adil",5,positif
